,vote_link,Nombre,Status,Date,Tipo,Camara,Comision,Abstencion,Aprobado,Rechazado,Votos,bill_link,Bill_description,Autor,party_autor,tags,id,date
3098,https://congresovisible.uniandes.edu.co/votaciones/11304/,“Aprobación del título y que se convierta en ley estatutaria el Proyecto de ley  número 78 de 2014 ,aprobado,10/07/2014,Ley Estatutaria,Senado,Comisión Primera de Senado,3.0,14.0,0.0,14.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-el-cual-se-modifican/7787/,"Por el cual se modifican los artículos 15 y 16 de la Ley 270 de 1996, Estatutaria de la Administración de Justicia. [Magistrados de descongestión en la Corte Suprema de Justicia]","['Oscar Mauricio  Lizcano Arango', 'Roy Leonardo Barreras Montealegre', 'Musa Abraham Besaile Fayad', 'Bernardo Miguel  Elias Vidal', 'Manuel Mesias Enriquez Rosero', 'Germán Darío Hoyos Giraldo', 'Maritza Martínez Aristizábal', 'Manuel Guillermo Mora Jaramillo', 'Martin Emilio Morales Diz', 'José David Name Cardozo', 'Carlos Enrique Soto Jaramillo', 'Jimmy Chamorro Cruz', 'Eduardo Enrique  Pulgar Daza ', 'Andrés  García Zuccardi', 'Miguel  Amín Escaf', 'Angel Custodio  Cabrera Baez', 'Didier Burgos Ramirez', 'Roosvelt Rodríguez Rengifo', 'Sandra Elena Villadiego Villadiego', 'Juan Felipe Lemos Uribe', 'Luz Adriana   Moreno Marmolejo  ', 'Albeiro  Vanegas Osorio ', 'Martha Patricia  Villalba Hodwalker ', 'Eduardo Alfonso Crissien Borrero', 'Efrain Antonio Torres Monsalvo', 'Marta Cecilia  Curi Osorio ', 'Alonso José del Río Cabarcas ', 'Jairo Enrique  Castiblanco Parra ', 'Hernán Penagos Giraldo', 'John Jairo Cárdenas Morán', 'Christian José Moreno Villamizar ', 'Jose Bernardo Florez Asprilla', 'Jaime Buenahora Febres', 'Sara Elena  Piedrahita Lyons ', 'Eduardo Jose ""Joche"" Tous de la Ossa ', 'Raymundo Elias Mendez Bechara', 'José Edilberto Caicedo Sastoque', 'Alfredo Guillermo Molina Triana', 'Ana Maria   Rincon Herrera ', 'Alfredo Rafael Deluque Zuleta', 'Elda Lucy  Contento Sanz ', 'Eduardo Agaton Diazgranados Abadia', 'Wilmer Ramiro  Carrillo Mendoza ', 'Carlos Edward Osorio Aguiar', 'Nicolas Daniel Guerrero Montaño', 'Elbert Díaz Lozano', 'Jorge Eliécer  Tamayo Marulanda ', 'Jaime Armando Yepes Martínez', 'Rafael Eduardo  Palau Salazar ', 'Nery  Oros Ortiz ', 'Leon Dario Ramirez Valencia', 'Bérner León Zambrano Eraso']","['Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional']",No tags,3099,2014-10-07
3099,https://congresovisible.uniandes.edu.co/votaciones/11305/,“Aprobación de la Proposición Positiva con que termina el informe de ponencia del Proyecto de ley 48 del 2014 Senado. ,aprobado,10/07/2014,Proposiciones,Senado,Comisión Primera de Senado,4.0,13.0,0.0,13.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-modifican/7699/,"Por la cual se modifican el Código Penal, el Código de la Infancia y la Adolescencia y la Ley de Servicios Públicos Domiciliarios con el fin de proteger la vida e integridad física de las personas en relación con la protección del equipamiento de los servicios públicos domiciliarios y del espacio público. [Protección frente a daños en la infraestructura pública]","['Angel Custodio  Cabrera Baez', 'Jimmy Chamorro Cruz', 'Miguel  Amín Escaf', 'Oscar Mauricio  Lizcano Arango', 'Carlos Enrique Soto Jaramillo', 'Nicolas Daniel Guerrero Montaño', 'Luz Adriana   Moreno Marmolejo  ', 'Juan Felipe Lemos Uribe']","['Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional']",No tags,3100,2014-10-07
3100,https://congresovisible.uniandes.edu.co/votaciones/11307/,"“Aprobación en bloque del articulado del Proyecto de Ley  48 del 2014 Senado, 184 del 2014 ",aprobado,10/07/2014,Proyecto de Ley,Senado,Comisión Primera de Senado,4.0,13.0,0.0,13.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-modifican/7699/,"Por la cual se modifican el Código Penal, el Código de la Infancia y la Adolescencia y la Ley de Servicios Públicos Domiciliarios con el fin de proteger la vida e integridad física de las personas en relación con la protección del equipamiento de los servicios públicos domiciliarios y del espacio público. [Protección frente a daños en la infraestructura pública]","['Angel Custodio  Cabrera Baez', 'Jimmy Chamorro Cruz', 'Miguel  Amín Escaf', 'Oscar Mauricio  Lizcano Arango', 'Carlos Enrique Soto Jaramillo', 'Nicolas Daniel Guerrero Montaño', 'Luz Adriana   Moreno Marmolejo  ', 'Juan Felipe Lemos Uribe']","['Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional']",No tags,3101,2014-10-07
3101,https://congresovisible.uniandes.edu.co/votaciones/11309/,"“Aprobación del título y que se convierta en ley el Proyecto número 184 de 2014 Cámara, 48 del 2014 ",aprobado,10/07/2014,Proyecto de Ley,Senado,Comisión Primera de Senado,4.0,13.0,0.0,13.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-modifican/7699/,"Por la cual se modifican el Código Penal, el Código de la Infancia y la Adolescencia y la Ley de Servicios Públicos Domiciliarios con el fin de proteger la vida e integridad física de las personas en relación con la protección del equipamiento de los servicios públicos domiciliarios y del espacio público. [Protección frente a daños en la infraestructura pública]","['Angel Custodio  Cabrera Baez', 'Jimmy Chamorro Cruz', 'Miguel  Amín Escaf', 'Oscar Mauricio  Lizcano Arango', 'Carlos Enrique Soto Jaramillo', 'Nicolas Daniel Guerrero Montaño', 'Luz Adriana   Moreno Marmolejo  ', 'Juan Felipe Lemos Uribe']","['Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional']",No tags,3102,2014-10-07
3102,https://congresovisible.uniandes.edu.co/votaciones/11312/,“Aprobación del título y que se convierta en ley el Proyecto número 22 del 2014 ,aprobado,10/07/2014,Proyecto de Ley,Senado,Comisión Primera de Senado,6.0,11.0,0.0,11.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-fortalece/7629/,"Por la cual se fortalece el valor del sufragio como un deber ciudadano, se deroga la Ley 815 de 2003 y modifica la Ley 403 de 1997 ampliando su cobertura. [Estímulos a los electores]",['Fernando Eustacio Tamayo Tamayo'],['Conservador Colombiano'],"sufragio,  voto,  derecho al voto,  estimulos al elector",3103,2014-10-07
3103,https://congresovisible.uniandes.edu.co/votaciones/11152/,“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 151 de 2013 ,aprobado,10/01/2014,Proyecto de Ley,Senado,,40.0,55.0,1.0,56.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/6790/,Por medio del cual se dictan medidas para prevenir la hipertensión arterial y el consumo excesivo de sal - sodio en la población colombiana. [Prevención de la hipertensión arterial],['Juan Francisco Lozano Ramirez'],['Partido de la U - Partido Social de Unidad Nacional'],"hipertension arterial,  hipertension,  salud,  seguridad social,  enfermedad,  consumo de sal,  mortalidad,  morbilidad",3104,2014-10-01
3104,https://congresovisible.uniandes.edu.co/votaciones/11151/,“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 182 de 2014 ,aprobado,10/01/2014,Proyecto de Ley,Senado,,54.0,38.0,4.0,42.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-reforma/7580/,Por la cual se reforma la Ley 1561 de 2012. [Propiedad inmueble],['Carlos Eduardo Enríquez Maya'],['Conservador Colombiano'],No tags,3105,2014-10-01
3105,https://congresovisible.uniandes.edu.co/votaciones/10885/,“Aprobación de la proposición suscrita por el representante Edgar Gómez para aplazar el debate del Proyecto de ley 76 de 2013 ,denegado,9/30/2014,Proyecto de Ley,Cámara de Representantes,,66.0,28.0,57.0,85.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/7376/,Por medio del cual se reglamenta la destinación de la maquinaria pesada incautada en actividades de exploración o explotación de minerales sin las autorizaciones y exigencias previstas en la ley. [Maquinaria pesada incautada],['Eduardo Agaton Diazgranados Abadia'],['Partido de la U - Partido Social de Unidad Nacional'],"mineria,  mineria ilegal,  maquinaria pesada,  incautaciones",3106,2014-09-30
3106,https://congresovisible.uniandes.edu.co/votaciones/10886/,“Aprobación del informe con que termina la ponencia del Proyecto de ley 76 de 2013 ,aprobado,9/30/2014,Proyecto de Ley,Cámara de Representantes,,62.0,88.0,2.0,90.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/7376/,Por medio del cual se reglamenta la destinación de la maquinaria pesada incautada en actividades de exploración o explotación de minerales sin las autorizaciones y exigencias previstas en la ley. [Maquinaria pesada incautada],['Eduardo Agaton Diazgranados Abadia'],['Partido de la U - Partido Social de Unidad Nacional'],"mineria,  mineria ilegal,  maquinaria pesada,  incautaciones",3107,2014-09-30
3107,https://congresovisible.uniandes.edu.co/votaciones/10887/,“Aprobación en bloque del articulado sin proposiciones del Proyecto de ley número 076 de 2013 ,aprobado,9/30/2014,Proyecto de Ley,Cámara de Representantes,,65.0,86.0,1.0,87.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/7376/,Por medio del cual se reglamenta la destinación de la maquinaria pesada incautada en actividades de exploración o explotación de minerales sin las autorizaciones y exigencias previstas en la ley. [Maquinaria pesada incautada],['Eduardo Agaton Diazgranados Abadia'],['Partido de la U - Partido Social de Unidad Nacional'],"mineria,  mineria ilegal,  maquinaria pesada,  incautaciones",3108,2014-09-30
3108,https://congresovisible.uniandes.edu.co/votaciones/10888/,“Aprobación en bloque del articulado  con proposiciones avaladas del Proyecto de ley número 076 de 2013 ,aprobado,9/30/2014,Proyecto de Ley,Cámara de Representantes,,70.0,82.0,0.0,82.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/7376/,Por medio del cual se reglamenta la destinación de la maquinaria pesada incautada en actividades de exploración o explotación de minerales sin las autorizaciones y exigencias previstas en la ley. [Maquinaria pesada incautada],['Eduardo Agaton Diazgranados Abadia'],['Partido de la U - Partido Social de Unidad Nacional'],"mineria,  mineria ilegal,  maquinaria pesada,  incautaciones",3109,2014-09-30
3109,https://congresovisible.uniandes.edu.co/votaciones/10973/,“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 076 de 2013 Cámara. ,aprobado,9/30/2014,Proyecto de Ley,Cámara de Representantes,,63.0,87.0,2.0,89.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/7376/,Por medio del cual se reglamenta la destinación de la maquinaria pesada incautada en actividades de exploración o explotación de minerales sin las autorizaciones y exigencias previstas en la ley. [Maquinaria pesada incautada],['Eduardo Agaton Diazgranados Abadia'],['Partido de la U - Partido Social de Unidad Nacional'],"mineria,  mineria ilegal,  maquinaria pesada,  incautaciones",3110,2014-09-30
3110,https://congresovisible.uniandes.edu.co/votaciones/10974/,"“Aprobación en bloque de los artículos 1°, 5°, 7° y 9° del Proyecto de Ley número 76 de 2013 Cámara. ",aprobado,9/30/2014,Proyecto de Ley,Cámara de Representantes,,65.0,86.0,1.0,87.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/7376/,Por medio del cual se reglamenta la destinación de la maquinaria pesada incautada en actividades de exploración o explotación de minerales sin las autorizaciones y exigencias previstas en la ley. [Maquinaria pesada incautada],['Eduardo Agaton Diazgranados Abadia'],['Partido de la U - Partido Social de Unidad Nacional'],"mineria,  mineria ilegal,  maquinaria pesada,  incautaciones",3111,2014-09-30
3111,https://congresovisible.uniandes.edu.co/votaciones/10975/,"“Aprobación en bloque de los artículos 2º, 6º y 8º del Proyecto de Ley 76 de 2013 Cámara. ",aprobado,9/30/2014,Proyecto de Ley,Cámara de Representantes,,66.0,85.0,1.0,86.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/7376/,Por medio del cual se reglamenta la destinación de la maquinaria pesada incautada en actividades de exploración o explotación de minerales sin las autorizaciones y exigencias previstas en la ley. [Maquinaria pesada incautada],['Eduardo Agaton Diazgranados Abadia'],['Partido de la U - Partido Social de Unidad Nacional'],"mineria,  mineria ilegal,  maquinaria pesada,  incautaciones",3112,2014-09-30
3112,https://congresovisible.uniandes.edu.co/votaciones/10931/,,aprobado,9/30/2014,Proyecto de Ley,Senado,,40.0,56.0,0.0,56.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-dictan/7576/,Por la cual se dictan medidas tendientes a promover el acceso a los servicios financieros transaccionales y se dictan otras disposiciones. [Inclusión financiera],"['Ministro de Hacienda y Crédito Público, Mauricio Cárdenas Santamaría', 'Ministro de Tecnologías de la Información, Diego Ernesto Molano Vega']",NO party,No tags,3113,2014-09-30
3113,https://congresovisible.uniandes.edu.co/votaciones/10933/,“Aprobación del impedimento presentado por el senador Jorge Enrique Robledo Castillo para participar en la discusión y votación del Proyecto de ley 03 de 2014 ,denegado,9/30/2014,Impedimentos,Senado,,44.0,9.0,43.0,52.0,Not availible,NO Description,Not availible,Not availible,Not availible,3114,2014-09-30
3114,https://congresovisible.uniandes.edu.co/votaciones/10934/,“Aprobación del impedimento presentado por el senador Andrés Felipe García Zuccardi para participar en la discusión y votación del Proyecto de ley 03 de 2014 ,denegado,9/30/2014,Impedimentos,Senado,,44.0,25.0,27.0,52.0,Not availible,NO Description,Not availible,Not availible,Not availible,3115,2014-09-30
3115,https://congresovisible.uniandes.edu.co/votaciones/10935/,“Aprobación del impedimento presentado por el senador Alfredo Ramos Maya para participar en la discusión y votación del Proyecto de ley 03 de 2014 ,denegado,9/30/2014,Impedimentos,Senado,,44.0,22.0,30.0,52.0,Not availible,NO Description,Not availible,Not availible,Not availible,3116,2014-09-30
3116,https://congresovisible.uniandes.edu.co/votaciones/10936/,“Aprobación del impedimento presentado por el senador Óscar Mauricio Lizcano Arango para participar en la discusión y votación del Proyecto de ley 03 de 2014 ,denegado,9/30/2014,Impedimentos,Senado,,43.0,16.0,37.0,53.0,Not availible,NO Description,Not availible,Not availible,Not availible,3117,2014-09-30
3117,https://congresovisible.uniandes.edu.co/votaciones/10938/,“Aprobación del impedimento presentado por la senadora Ana Mercedes Gómez Martínez para participar en la discusión y votación del Proyecto de ley 03 de 2014 ,denegado,9/30/2014,Impedimentos,Senado,,43.0,7.0,46.0,53.0,Not availible,NO Description,Not availible,Not availible,Not availible,3118,2014-09-30
3118,https://congresovisible.uniandes.edu.co/votaciones/10939/,“Aprobación del impedimento presentado por el senadora Ruby Thania Vega de Plazas para participar en la discusión y votación del Proyecto de ley 03 de 2014 ,denegado,9/30/2014,Impedimentos,Senado,,43.0,10.0,43.0,53.0,Not availible,NO Description,Not availible,Not availible,Not availible,3119,2014-09-30
3119,https://congresovisible.uniandes.edu.co/votaciones/10940/,“Aprobación del impedimento presentado por la senadora Olga Lucía Suárez Mira para participar en la discusión y votación del Proyecto de ley 03 de 2014 ,denegado,9/30/2014,Impedimentos,Senado,,39.0,9.0,48.0,57.0,Not availible,NO Description,Not availible,Not availible,Not availible,3120,2014-09-30
3120,https://congresovisible.uniandes.edu.co/votaciones/10941/,"“Aprobación del impedimento presentado por el senador Jimmy William Chamorro Cruz, para participar en la discusión y votación del Proyecto de ley 03 de 2014 ",denegado,9/30/2014,Impedimentos,Senado,,44.0,17.0,35.0,52.0,Not availible,NO Description,Not availible,Not availible,Not availible,3121,2014-09-30
3121,https://congresovisible.uniandes.edu.co/votaciones/10942/,“Aprobación del impedimento presentado por el senador Jorge Hernando Pedraza Gutiérrez para participar en la discusión y votación del Proyecto de ley 03 de 2014 ,denegado,9/30/2014,Impedimentos,Senado,,44.0,6.0,46.0,52.0,Not availible,NO Description,Not availible,Not availible,Not availible,3122,2014-09-30
3122,https://congresovisible.uniandes.edu.co/votaciones/10943/,“Aprobación del impedimento presentado por el senador Iván Cepeda Castro para participar en la discusión y votación del Proyecto de ley 03 de 2014 ,denegado,9/30/2014,Impedimentos,Senado,,41.0,12.0,43.0,55.0,Not availible,NO Description,Not availible,Not availible,Not availible,3123,2014-09-30
3123,https://congresovisible.uniandes.edu.co/votaciones/10944/,“Aprobación del impedimento presentado por la senadora Nadia Georgette Blel Scaff para participar en la discusión y votación del Proyecto de ley 03 de 2014 ,denegado,9/30/2014,Impedimentos,Senado,,39.0,6.0,51.0,57.0,Not availible,NO Description,Not availible,Not availible,Not availible,3124,2014-09-30
3124,https://congresovisible.uniandes.edu.co/votaciones/10945/,“Aprobación del impedimento presentado por el senador Julio Miguel Guerra Sotto para participar en la discusión y votación del Proyecto de ley 03 de 2014 ,denegado,9/30/2014,Impedimentos,Senado,,43.0,6.0,47.0,53.0,Not availible,NO Description,Not availible,Not availible,Not availible,3125,2014-09-30
3125,https://congresovisible.uniandes.edu.co/votaciones/10946/,“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 03 de 2013 ,denegado,9/30/2014,Proyecto de Ley,Senado,,24.0,21.0,51.0,72.0,Not availible,NO Description,Not availible,Not availible,Not availible,3126,2014-09-30
3126,https://congresovisible.uniandes.edu.co/votaciones/10956/,“Aprobación del informe de conciliación al Proyecto de ley 181 de 2014 Senado y 194 de 2014 ,aprobado,9/30/2014,Proyecto de Ley,Senado,,40.0,56.0,0.0,56.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-dictan/7576/,Por la cual se dictan medidas tendientes a promover el acceso a los servicios financieros transaccionales y se dictan otras disposiciones. [Inclusión financiera],"['Ministro de Hacienda y Crédito Público, Mauricio Cárdenas Santamaría', 'Ministro de Tecnologías de la Información, Diego Ernesto Molano Vega']",NO party,No tags,3127,2014-09-30
3127,https://congresovisible.uniandes.edu.co/votaciones/10957/,“Aprobación del impedimento presentado por el senador Jorge Enrique Robledo para participar en la discusión y votación del Proyecto de Ley número 03 de 2013 ,denegado,9/30/2014,Impedimentos,Senado,,44.0,9.0,43.0,52.0,Not availible,NO Description,Not availible,Not availible,Not availible,3128,2014-09-30
3128,https://congresovisible.uniandes.edu.co/votaciones/10958/,“Aprobación del impedimento presentado por el senador Andrés Felipe García Zuccardi para participar en la discusión y votación del Proyecto de Ley número 03 de 2013 ,denegado,9/30/2014,Impedimentos,Senado,,44.0,25.0,27.0,52.0,Not availible,NO Description,Not availible,Not availible,Not availible,3129,2014-09-30
3129,https://congresovisible.uniandes.edu.co/votaciones/10959/,“Aprobación del impedimento presentado por el senador Alfredo Ramos Maya para participar en la discusión y votación del Proyecto de Ley número 03 de 2013 ,denegado,9/30/2014,Impedimentos,Senado,,45.0,22.0,29.0,51.0,Not availible,NO Description,Not availible,Not availible,Not availible,3130,2014-09-30
3130,https://congresovisible.uniandes.edu.co/votaciones/10960/,“Aprobación del impedimento presentado por el senador Óscar Mauricio Lizcano para participar en la discusión y votación del Proyecto de Ley número 03 de 2013 ,denegado,9/30/2014,Impedimentos,Senado,,43.0,16.0,37.0,53.0,Not availible,NO Description,Not availible,Not availible,Not availible,3131,2014-09-30
3131,https://congresovisible.uniandes.edu.co/votaciones/10962/,“Aprobación del impedimento presentado por el senador Álvaro Uribe Vélez para participar en la discusión y votación del Proyecto de Ley número 03 de 2013 ,denegado,9/30/2014,Impedimentos,Senado,,45.0,12.0,39.0,51.0,Not availible,NO Description,Not availible,Not availible,Not availible,3132,2014-09-30
3132,https://congresovisible.uniandes.edu.co/votaciones/10963/,“Aprobación del impedimento presentado por la senadora Ana Mercedes Gómez para participar en la discusión y votación del Proyecto de Ley número 03 de 2013 ,denegado,9/30/2014,Impedimentos,Senado,,43.0,7.0,46.0,53.0,Not availible,NO Description,Not availible,Not availible,Not availible,3133,2014-09-30
3133,https://congresovisible.uniandes.edu.co/votaciones/10964/,“Aprobación del impedimento presentado por la senadora Thania Vega de Plazas para participar en la discusión y votación del Proyecto de Ley número 03 de 2013 ,denegado,9/30/2014,Impedimentos,Senado,,43.0,10.0,43.0,53.0,Not availible,NO Description,Not availible,Not availible,Not availible,3134,2014-09-30
3134,https://congresovisible.uniandes.edu.co/votaciones/10965/,“Aprobación del impedimento presentado por la senadora Olga Lucía Suárez para participar en la discusión y votación del Proyecto de Ley número 03 de 2013 ,denegado,9/30/2014,Impedimentos,Senado,,39.0,9.0,48.0,57.0,Not availible,NO Description,Not availible,Not availible,Not availible,3135,2014-09-30
3135,https://congresovisible.uniandes.edu.co/votaciones/10966/,“Aprobación del impedimento presentado por el senador William Jimmy Chamorro Cruz para participar en la discusión y votación del Proyecto de ley número 03 de 2013 ,denegado,9/30/2014,Impedimentos,Senado,,44.0,17.0,35.0,52.0,Not availible,NO Description,Not availible,Not availible,Not availible,3136,2014-09-30
3136,https://congresovisible.uniandes.edu.co/votaciones/10967/,“Aprobación del impedimento presentado por el senador Jorge Hernando Pedraza Gutiérrez para participar en la discusión y votación del Proyecto de Ley número 03 de 2013 Senado. ,denegado,9/30/2014,Impedimentos,Senado,,44.0,6.0,46.0,52.0,Not availible,NO Description,Not availible,Not availible,Not availible,3137,2014-09-30
3137,https://congresovisible.uniandes.edu.co/votaciones/10968/,“Aprobación del impedimento presentado por el senador Iván Cepeda Castro para participar en la discusión y votación del Proyecto de Ley número 03 de 2013 Senado. ,denegado,9/30/2014,Impedimentos,Senado,,41.0,12.0,43.0,55.0,Not availible,NO Description,Not availible,Not availible,Not availible,3138,2014-09-30
3138,https://congresovisible.uniandes.edu.co/votaciones/10969/,“Aprobación del impedimento presentado por el senador Nadya Georgette Blel Scaff para participar en la discusión y votación del Proyecto de Ley número 03 de 2013 Senado.  ,denegado,9/30/2014,Impedimentos,Senado,,39.0,6.0,51.0,57.0,Not availible,NO Description,Not availible,Not availible,Not availible,3139,2014-09-30
3139,https://congresovisible.uniandes.edu.co/votaciones/10970/,“Aprobación del impedimento presentado por el senador Julio Miguel Guerra Sotto para participar en la discusión y votación del Proyecto de Ley número 03 de 2013 Senado. ,denegado,9/30/2014,Impedimentos,Senado,,43.0,6.0,47.0,53.0,Not availible,NO Description,Not availible,Not availible,Not availible,3140,2014-09-30
3140,https://congresovisible.uniandes.edu.co/votaciones/10971/,“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 03 de 2013 Senado. ,denegado,9/30/2014,Proyecto de Ley,Senado,,24.0,21.0,51.0,72.0,Not availible,NO Description,Not availible,Not availible,Not availible,3141,2014-09-30
3141,https://congresovisible.uniandes.edu.co/votaciones/10937/,“Aprobación del impedimento presentado por el senador Álvaro Uribe Vélez para participar en la discusión y votación del Proyecto de ley 03 de 2014 ,denegado,9/30/2014,Impedimentos,Senado,,46.0,11.0,39.0,50.0,Not availible,NO Description,Not availible,Not availible,Not availible,3142,2014-09-30
3142,https://congresovisible.uniandes.edu.co/votaciones/11541/,“Aprobación del impedimento presentado por el Senador Pedrito Pereira para participar en la discusión y votación del Proyecto de Ley número 33 de 2014 ,aprobado,9/30/2014,Impedimentos,Cámara de Representantes,Comisión Primera de Cámara de Representantes,3.0,23.0,4.0,27.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7703/,Por medio de la cual se modifica la Ley 403 de 1997 y se dictan otras disposiciones. [Voto obligatorio],['Heriberto Sanabria Astudillo '],['Conservador Colombiano'],"voto,  voto obligatorio",3143,2014-09-30
3143,https://congresovisible.uniandes.edu.co/votaciones/11159/,,denegado,9/30/2014,Impedimentos,Senado,Comisión Primera de Senado,5.0,1.0,12.0,13.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-el-cual-se-modifica/7642/,Por el cual se modifica el artículo 258 de la Constitución Política de Colombia. [Voto obligatorio],"['Nicolas Daniel Guerrero Montaño', 'Carlos Edward Osorio Aguiar', 'Alonso José del Río Cabarcas ', 'Christian José Moreno Villamizar ', 'Ana Maria   Rincon Herrera ', 'Alfredo Rafael Deluque Zuleta', 'Cristobal  Rodriguez Hernandez', 'Jairo Enrique  Castiblanco Parra ']","['Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional']","voto,  voto obligatorio",3144,2014-09-30
